不	[[驾驶员不应转化为交强险中的“第三者”,0.11552453009332421],[盘点美国宇航局发布的浩瀚宇宙星空精彩图片,0.04077336356234972],[官员赌博称陪女同事度更年期　看尽中国为官不仁,0.016906028794145007],[·搜狐社区用户请确认您发表的言论符合,0.015403270679109895],[日本森永召回约３２万盒奶制品　包括立顿奶茶等,0.014440566261665526],[剩余可输入字符数：４０００,0.014002973344645361],[工业盐造酱油事件追踪：海天起诉威极商标侵权,0.01184866975316146],[加拿大西部发生石油管道泄漏　距市区月１００公里,0.009973340727481227],[新疆地震局：乌恰近期发生更大地震可能性不大,0.009060747458299939],[江苏丰县回应３００多亩大棚变身荒草地,0.008610523982111122],[联合国发布报告称预测２０１２年中国经济增长８．３％,0.00805985093674355],[新娘打麻将不入洞房　新郎赌气防晒霜里灌冰淇淋,0.007744661235306652],[黎巴嫩北部发生教派冲突　已致１２人死４９人受伤,0.007037027213806551],[干爹干女儿偷情十年　私奔不成相约服药割腕,0.006664876736153321],[传汤灿被判１５年　经纪人回应称“在北京好好的”,0.006601401719618527],[美国大肠杆菌６州扩散　１名儿童死亡,0.00644788074939484],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.006330111237990367],[房贷利率走低经济回暖　纽约华人再掀购房热,0.006161308271643958],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.0061340458456632324],[烟台食品安全新规：种植环节出问题农业部门负责,0.006080238425964432],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.006053687166462404],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.005899124940935705],[多地楼市密集微调　民众担忧市场反弹,0.0056353429313816695],[学者争论降息对楼市影响　马光远称楼市将反弹,0.005612527777813322],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.005523085104063309],[北京８家银行房贷利率最低８．５折　业内称已是底线,0.00500467278382632],[许小年：民营企业家与制度的摩擦将长期存在,0.004847183080838778],[中石油创历史新低　大盘或开启短线下跌空间,0.004830293941184288],[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.004715286942584661],[证券业协会六招遏制ＩＰＯ人情报价,0.004387007471898388],[５月数据或令调控再出手　非对称降息预期升温,0.004318674022180344],[第四期国债２０分钟卖光　发售前晚市民已排队等候,0.004213660672096932],[武汉一环卫工人因“占道”遭围殴　被泼滚烫米粉,0.004163046129489161],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.004041674522215424],[信贷资产证券化重启　众银行抢５００亿额度,0.003938336253181508],[约定收益不断攀升　分级债基趁势吸金,0.0037980667427942208],[国内油价两连跌　下游行业跟涨容易跟跌难,0.003677173371670797],[乌鲁木齐一患者家属医院电梯内挥拳打伤女医生,0.0035821559718860222],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.0032618690849879777],[发改委连发两文赞阶梯电价：实现富人补贴穷人,0.0032465910096484557],[１０万七天理财收益仅百元　银行产品实际收益低,0.0031364125817192096],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.0031152682272357094],[叶檀：央行降息是倒逼的结果,0.003040119212982216],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.0030136833937388927],[东方基金庞飒：习惯逆向投资,0.003007146119565923],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.0029495624704678524],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.0026405606878474107],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.0025205352020361647]]
达千人	[[台媒曝岛内大学教授假发票案　涉案教授或达千人,0.050944083096339694]]
钱案	[[台媒曝岛内大学教授假发票案　涉案教授或达千人,0.050944083096339694]]
雪球	[[台媒曝岛内大学教授假发票案　涉案教授或达千人,0.050944083096339694]]
顶尖	[[台媒曝岛内大学教授假发票案　涉案教授或达千人,0.050944083096339694]]
黄世铭	[[台媒曝岛内大学教授假发票案　涉案教授或达千人,0.050944083096339694]]
关中	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
关云娣	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
善后	[[台考试院长独生女　婚后１年坠楼身亡,0.0928778304569424],[我国拟修改安全生产法　企业存隐患可被断水断电,0.015712414926926342]]
坠楼	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
大陆	[[台考试院长独生女　婚后１年坠楼身亡,0.0928778304569424],[房贷利率走低经济回暖　纽约华人再掀购房热,0.01857556609138848]]
女儿	[[台考试院长独生女　婚后１年坠楼身亡,0.0774745597778325],[父亲和三岁女儿翻唱《因为爱情》走红网络,0.020152342138742556],[联合国秘书长敦促叙利亚政府履行安南和平计划,0.020152342138742556],[干爹干女儿偷情十年　私奔不成相约服药割腕,0.016761323028857994],[家中遭遇泥石流　７旬老太半夜砸门救出家人,0.014526479958343592]]
婚后	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
惊传	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
林哲乐	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
浓情蜜意	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
独生	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
独生女	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
生前	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
考试	[[台考试院长独生女　婚后１年坠楼身亡,0.0928778304569424],[高考成绩２３日可查　香港高校月底开始面试,0.02767882364610866]]
考试院	[[台考试院长独生女　婚后１年坠楼身亡,0.0928778304569424],[高考成绩２３日可查　香港高校月底开始面试,0.02767882364610866]]
考试院长	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
蜜意	[[台考试院长独生女　婚后１年坠楼身亡,0.10188816619267939]]
试院	[[台考试院长独生女　婚后１年坠楼身亡,0.0928778304569424],[高考成绩２３日可查　香港高校月底开始面试,0.02767882364610866]]
身亡	[[女大学生夜行遇劫　遭割喉身亡（,0.43242447756784735],[台考试院长独生女　婚后１年坠楼身亡,0.08648489551356948],[男子嫖娼起纠纷挨打　老乡帮寻仇认错门被捅死,0.01777086894114441]]
一片苦心	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
三家	[[重大资产收购方案获通过　三公司今起复牌,0.01714458281106003],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.011346414863296288],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
三家村	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
上升	[[四川渠江因暴雨突发洪水　８０余万民众受灾,0.04846474420531336],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.013611374968300772],[５月数据或令调控再出手　非对称降息预期升温,0.00996471376184013],[大连有望设立第五个国家级新区　带动东北振兴,0.0073364062329144076],[第五个国家级新区有望落户大连　１０股最大赢家,0.007319618117964946],[叶檀：央行降息是倒逼的结果,0.007014634029716406],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.006953637212066699]]
上限	[[约定收益不断攀升　分级债基趁势吸金,0.011450691426198378],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
下限	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
不仅	[[阳光人寿“龙凤宝贝计划之传家保保单”上市,0.03420148926708588],[日本石垣市为“后期管理”钓鱼岛募捐　被指敛财,0.01740075769728931],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.012993578891862322],[江西遂川系列“捡钱分钱”诈骗案被警方破获,0.01288108037331806],[泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,0.008599796434209456],[１０万七天理财收益仅百元　银行产品实际收益低,0.006731967344426408],[叶檀：央行降息是倒逼的结果,0.00652528413648349],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.0056676753642599465],[李旭利：常理上不太可能选择工行建行做老鼠仓,0.005410053756793585]]
不得不	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
不得已	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
不得已而为之	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
不振	[[各国央行推量化动力足　中国或面临两难格局,0.01436255110158903],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
不足以	[[学者争论降息对楼市影响　马光远称楼市将反弹,0.016921062228997603],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
不高	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
丛生	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
两国	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
中印	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
乐于	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
也就是说	[[四大银行股价节节溃退　工行建行跌破汇金成本线,0.016651403866782502],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
二个	[[许小年：民营企业家与制度的摩擦将长期存在,0.013607763280107085],[各国央行推量化动力足　中国或面临两难格局,0.013373952914469507],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
仅此	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
仅此而已	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
仍然	[[香港女收银员被拍胸及被称“大波莲”获赔８万,0.020539267212628654],[联合国发布报告称预测２０１２年中国经济增长８．３％,0.017912151638920334],[山西省委书记：煤老板将淡出历史舞台,0.014955777096574259],[多地楼市密集微调　民众担忧市场反弹,0.012523943422334545],[学者争论降息对楼市影响　马光远称楼市将反弹,0.012473239197952622],[约定收益不断攀升　分级债基趁势吸金,0.008440794744915884],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.007249153133868935],[叶檀：央行降息是倒逼的结果,0.006756337898891004]]
仓房	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
低下	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
低于	[[联合国发布报告称预测２０１２年中国经济增长８．３％,0.018596936729945824],[拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,0.014672812465828815],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.012743717599803512],[各国央行推量化动力足　中国或面临两难格局,0.010992003840380349],[银行员工倒苦水：没有存款资源就别进银行,0.008715730565533191],[叶檀：央行降息是倒逼的结果,0.007014634029716406],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.006805687484150386]]
低位	[[５月数据或令调控再出手　非对称降息预期升温,0.013020256606113419],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
低息	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
低效	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
低迷	[[联合国发布报告称预测２０１２年中国经济增长８．３％,0.020269506918618965],[５月数据或令调控再出手　非对称降息预期升温,0.010860919595023246],[国内油价两连跌　下游行业跟涨容易跟跌难,0.00924762649868027],[叶檀：央行降息是倒逼的结果,0.007645515767549259],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.007579033021744484]]
使得	[[拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,0.016828792416497325],[许小年：民营企业家与制度的摩擦将长期存在,0.012827541072714744],[各国央行推量化动力足　中国或面临两难格局,0.012607136586929267],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
保证	[[日本森永召回约３２万盒奶制品　包括立顿奶茶等,0.03209260501973227],[重大资产收购方案获通过　三公司今起复牌,0.013572203003939638],[证券业协会六招遏制ＩＰＯ人情报价,0.009749652157893347],[约定收益不断攀升　分级债基趁势吸金,0.008440794744915884],[１０万七天理财收益仅百元　银行产品实际收益低,0.006970339551797054],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.006923348498638872],[叶檀：央行降息是倒逼的结果,0.006756337898891004],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.006555085280626165]]
修建	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
倒逼	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
借贷	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
债务人	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
债台	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
债台高筑	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
债权	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
债权人	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
储户	[[银行开打存款争夺战　三年定存利率竟相差３．５％,0.01218513810659594],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
八折	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
公布	[[官员情妇两次流产遭抛弃　曝光官员淫秽短信,0.045219421696149675],[美国大豆出口六成进入中国,0.027405710118878594],[工业盐造酱油事件追踪：海天起诉威极商标侵权,0.0231894470236665],[新股申报脚步放缓　上周新增３家拟上市公司,0.01845690681475497],[高考成绩２３日可查　香港高校月底开始面试,0.0179679821309204],[监管部门开绿灯小产权房疯长　涉及群众一万余人,0.014665758387940436],[国资委回应央企审计报告　称９７％问题完成修改,0.012619373496599908],[我国拟修改安全生产法　企业存隐患可被断水断电,0.010199869555522482],[各国央行推量化动力足　中国或面临两难格局,0.009323592102298902],[５月数据或令调控再出手　非对称降息预期升温,0.008452228354420499],[泉州１０米高架桥机倒塌　１名工人坠落受重伤（图）,0.007841518213205145],[叶檀：央行降息是倒逼的结果,0.0059499239073881145]]
关键	[[陈文辉：偿付能力监管体系需与时俱进,0.022100462330098897],[银行员工倒苦水：没有存款资源就别进银行,0.009996394405439828],[蒲长城：去年重新审核并淘汰４０％乳制品企业,0.00863218058069745],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
典型	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
准备金	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
准备金率	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
减负	[[国内油价两连跌　下游行业跟涨容易跟跌难,0.01108621318451567],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
分点	[[联合国发布报告称预测２０１２年中国经济增长８．３％,0.01937328203590235],[学者争论降息对楼市影响　马光远称楼市将反弹,0.01349070651892795],[５月数据或令调控再出手　非对称降息预期升温,0.010380699408645494],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.009714881953863568],[叶檀：央行降息是倒逼的结果,0.007307466031085973],[王耀辉涉农行副行长案　曾借道信托违规圈钱,0.007089796830160008]]
分界	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
分界线	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
制造业	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.015712414926926342],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
削减	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
化	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
区间	[[各国央行推量化动力足　中国或面临两难格局,0.013373952914469507],[５月数据或令调控再出手　非对称降息预期升温,0.0121240507729303],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
升至	[[酒泉基地安装红外防侵入装置　装甲车巡逻,0.008885434470572206],[叶檀：央行降息是倒逼的结果,0.008534693636207513],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.008460478908936144]]
南方	[[山西省委书记：煤老板将淡出历史舞台,0.01780911042134183],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.008244217408531275],[叶檀：央行降息是倒逼的结果,0.008045343742974598],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.007975384232166123]]
南欧	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
去年底	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
反弹	[[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.01396800488013398],[多地楼市密集微调　民众担忧市场反弹,0.013002736250206023],[学者争论降息对楼市影响　马光远称楼市将反弹,0.012950093593322597],[四大银行股价节节溃退　工行建行跌破汇金成本线,0.012743717599803512],[各国央行推量化动力足　中国或面临两难格局,0.010992003840380349],[５月数据或令调控再出手　非对称降息预期升温,0.00996471376184013],[叶檀：央行降息是倒逼的结果,0.007014634029716406]]
发展中国家	[[陈文辉：偿付能力监管体系需与时俱进,0.02344470059102787],[联合国发布报告称预测２０１２年中国经济增长８．３％,0.022626862198317596],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
发放	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
取出	[[妇女色诱八旬老头　３名壮汉扮警察抓嫖敲诈钱财,0.028050351480284615],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
变相	[[银行员工倒苦水：没有存款资源就别进银行,0.011388289838044708],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
叶檀	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
同比	[[李大霄：政策利好不断累积　股市将向好无须悲观,0.045858459334955214],[各国央行推量化动力足　中国或面临两难格局,0.012607136586929267],[５月数据或令调控再出手　非对称降息预期升温,0.01142889952273027],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
吸引	[[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.010479217965626862],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.008982186827680169],[约定收益不断攀升　分级债基趁势吸金,0.008440794744915884],[银行员工倒苦水：没有存款资源就别进银行,0.0083947958634722],[大连有望设立第五个国家级新区　带动东北振兴,0.007066261655720866],[第五个国家级新区有望落户大连　１０股最大赢家,0.007050091720581917],[叶檀：央行降息是倒逼的结果,0.006756337898891004],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.006697587134552821]]
吸引力	[[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.013237484007179001],[约定收益不断攀升　分级债基趁势吸金,0.010662521364686648],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
呵护	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
商品	[[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.015611390411899646],[５月数据或令调控再出手　非对称降息预期升温,0.01142889952273027],[重庆上邦高球场非法占地７６４亩被罚１２７３万,0.008244217408531275],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
商品价格	[[５月数据或令调控再出手　非对称降息预期升温,0.013020256606113419],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
困扰	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
国	[[财政部：政府性资金要对民间投资主体同等对待,0.018251102054857676],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
基点	[[各国央行推量化动力足　中国或面临两难格局,0.01436255110158903],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
堆积	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
堆积如山	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
增幅	[[叶檀：央行降息是倒逼的结果,0.009165575374040367],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.00908587471861393]]
大利	[[扎克伯格携妻罗马当街吃３０元麦当劳午餐（组图）,0.021151197272340362],[叶檀：央行降息是倒逼的结果,0.008534693636207513],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.008460478908936144]]
大宗	[[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.015611390411899646],[５月数据或令调控再出手　非对称降息预期升温,0.01142889952273027],[叶檀：央行降息是倒逼的结果,0.008045343742974598],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.007975384232166123]]
大规	[[美国大肠杆菌６州扩散　１名儿童死亡,0.018101489758654075],[多伦多枪击案似为寻仇　目击者回忆＂恐怖＂现场,0.01569282378270414],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
大规模	[[美国大肠杆菌６州扩散　１名儿童死亡,0.018101489758654075],[多伦多枪击案似为寻仇　目击者回忆＂恐怖＂现场,0.01569282378270414],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
失去	[[拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,0.017852386688580857],[家中遭遇泥石流　７旬老太半夜砸门救出家人,0.016215917908794276],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
如山	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
官方	[[官员赌博称陪女同事度更年期　看尽中国为官不仁,0.04473996032678557],[缅甸若开邦骚乱局势总体得到控制,0.025301218943423562],[拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,0.016828792416497325],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
实体	[[拆迁款瘦身记：拨款１７１万支付１４０万到手３１万,0.016828792416497325],[各国央行推量化动力足　中国或面临两难格局,0.012607136586929267],[５月数据或令调控再出手　非对称降息预期升温,0.01142889952273027],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
家村	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
宽松	[[李大霄：政策利好不断累积　股市将向好无须悲观,0.045858459334955214],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.015611390411899646],[各国央行推量化动力足　中国或面临两难格局,0.012607136586929267],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
小步	[[银行开打存款争夺战　三年定存利率竟相差３．５％,0.01218513810659594],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
小镇	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
少之又少	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
就是说	[[四大银行股价节节溃退　工行建行跌破汇金成本线,0.015505260151835164],[许小年：民营企业家与制度的摩擦将长期存在,0.013607763280107085],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
已而	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
巴西	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
市场化	[[阳光人寿“龙凤宝贝计划之传家保保单”上市,0.03830120126638165],[财政部：政府性资金要对民间投资主体同等对待,0.014551111398144995],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.009714881953863568],[银行员工倒苦水：没有存款资源就别进银行,0.00907957632200328],[国内油价两连跌　下游行业跟涨容易跟跌难,0.00883873875378038],[叶檀：央行降息是倒逼的结果,0.007307466031085973]]
平均水平	[[调研显示西北县域金融垄断程度高于平均水平,0.3799547609602189],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
并非	[[食品添加剂　你了解多少？,0.045858459334955214],[监管部门开绿灯小产权房疯长　涉及群众一万余人,0.01983068511781847],[学者争论降息对楼市影响　马光远称楼市将反弹,0.014852942294722336],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
库存	[[多地楼市密集微调　民众担忧市场反弹,0.015820407715896857],[叶檀：央行降息是倒逼的结果,0.008534693636207513],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.008460478908936144]]
引力	[[欧洲杯大战在即　荷兰葡萄牙面临淘汰将背水一战,0.013237484007179001],[约定收益不断攀升　分级债基趁势吸金,0.010662521364686648],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
当月	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
当然	[[食品添加剂　你了解多少？,0.0522437796320301],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
当饭	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
忡忡	[[叶檀：央行降息是倒逼的结果,0.009165575374040367],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.007960956896309348]]
忧心	[[叶檀：央行降息是倒逼的结果,0.009165575374040367],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.007960956896309348]]
忧心忡忡	[[叶檀：央行降息是倒逼的结果,0.009165575374040367],[河南漯河省级文保旁建高楼　百年老房随时会坍塌,0.007960956896309348]]
忧患	[[酒泉基地安装红外防侵入装置　装甲车巡逻,0.009542242855165315],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
总值	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
恰恰	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
恶化	[[各国央行推量化动力足　中国或面临两难格局,0.01436255110158903],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
意在	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
意愿	[[多伦多枪击案似为寻仇　目击者回忆＂恐怖＂现场,0.016852832139364546],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
打个	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
拉动	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
放开	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
新增	[[新股申报脚步放缓　上周新增３家拟上市公司,0.026474968014358002],[酒泉基地安装红外防侵入装置　装甲车巡逻,0.008885434470572206],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
新高	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
无能	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
无能为力	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
无谓	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
时代	[[山西省委书记：煤老板将淡出历史舞台,0.01780911042134183],[苏贞昌：若执政者一意孤行　民进党将强烈反应,0.016020422475093523],[国内油价两连跌　下游行业跟涨容易跟跌难,0.009731238055162909],[叶檀：央行降息是倒逼的结果,0.008045343742974598]]
是否	[[房贷利率走低经济回暖　纽约华人再掀购房热,0.014809797823000907],[张绍刚发道歉信网友不认可：他的问题是俯视他人（图）,0.014744267744138069],[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.014179593660320016],[１０万七天理财收益仅百元　银行产品实际收益低,0.00753892423116562],[叶檀：央行降息是倒逼的结果,0.007307466031085973],[煤企纷纷降价促销　煤炭“黄金十年”或已终结,0.007243922848206965]]
服务业	[[我国拟修改安全生产法　企业存隐患可被断水断电,0.015712414926926342],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
期市	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
未必	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
枯	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
标普	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
次贷	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
欢迎	[[香港女收银员被拍胸及被称“大波莲”获赔８万,0.025945468654070845],[国资委回应央企审计报告　称９７％问题完成修改,0.018101489758654075],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
欧债国	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
此举	[[学者争论降息对楼市影响　马光远称楼市将反弹,0.016921062228997603],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
民间	[[日本首相野田组建新一届内阁　更换５名内阁大臣,0.023879145137003167],[财政部：政府性资金要对民间投资主体同等对待,0.015224258471626471],[许小年：民营企业家与制度的摩擦将长期存在,0.012190053111896722],[各国央行推量化动力足　中国或面临两难格局,0.01198060202749987],[叶檀：央行降息是倒逼的结果,0.007645515767549259]]
汇丰	[[Ａ股市场遭遇黑色星期一　基金表态不必过度悲观,0.016560937438768623],[银行开打存款争夺战　三年定存利率竟相差３．５％,0.011346414863296288],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
没什么	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
波	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
流向	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
浮动	[[银行开打存款争夺战　三年定存利率竟相差３．５％,0.01218513810659594],[叶檀：央行降息是倒逼的结果,0.009165575374040367]]
消费力	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
消费市场	[[叶檀：央行降息是倒逼的结果,0.010054753242698623]]
深化	[[大连有望设立第五个国家级新区　带动东北振兴,0.008926193344290428],[第五个国家级新区有望落户大连　１０股最大赢家,0.008905767272564362],[叶檀：央行降息是倒逼的结果,0.008534693636207513]]
